id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1476271379141971970,990319633386426368,2021-12-29 11:18:19 PST,2021-12-29,11:18:19,-0700,1476047881563897858,geotrek22,Geo T,,"@Protect_Wldlife A word of caution to proclaimed Greens who look down on wildlife serial killers. Do you sleep well knowing that welcomed ""green"" machines are serially killing birds &amp; bats? Check your full moral register, in other words.   https://t.co/YU1HXiO37Z (the many pitfalls of wind power)",en,[],['https://pastebin.com/0ujKBmcZ'],[],0,0,0,[],[],https://twitter.com/GeoTrek22/status/1476271379141971970,False,,0,,,,,,,,"[{'screen_name': 'Protect_Wldlife', 'name': 'PROTECT ALL WILDLIFE', 'id': '2292488509'}]",,,,
1476261480970526732,1476231824267485190,2021-12-29 10:38:59 PST,2021-12-29,10:38:59,-0700,431762931,ayjchan,Alina Chan,,A study conducted right before the pandemic started said no bats or pangolins were sold at Wuhan wildlife markets.  https://t.co/ap1eIEqfbL,en,[],['https://www.nature.com/articles/s41598-021-91470-2'],[],2,32,110,[],[],https://twitter.com/Ayjchan/status/1476261480970526732,False,,0,,,,,,,,[],,,,
1476260892752986113,1476231824267485190,2021-12-29 10:36:39 PST,2021-12-29,10:36:39,-0700,431762931,ayjchan,Alina Chan,,A wildlife market #OriginOfCovid is still on the table but at the moment:  The only SARS2-like viruses in the wildlife trade = 3 pangolin CoVs in South China.  The closest SARS2-like viruses are from bats in South China and Laos with a known path to Wuhan via virus hunters.,en,[],[],[],6,22,91,['originofcovid'],[],https://twitter.com/Ayjchan/status/1476260892752986113,False,,0,,,,,,,,[],,,,
1476241569959358472,1476241569959358472,2021-12-29 09:19:52 PST,2021-12-29,09:19:52,-0700,91586776,melindola,Mel 💙🌳💚,,"Council officers approve ecocide in Twickenham, without democratic input. Agree felling of much loved trees despite protected wildlife - incl stag beetles &amp; bat colony - &amp; pleas from residents @NJROnline @AndrewBoff @SadiqKhan @LondonNPC   https://t.co/Qook9HcNHK",en,"[{'screen_name': 'njronline', 'name': 'nick rogers am', 'id': '616974625'}, {'screen_name': 'andrewboff', 'name': 'andrew boff 🇺🇦', 'id': '32848749'}, {'screen_name': 'sadiqkhan', 'name': 'sadiq khan', 'id': '19397942'}, {'screen_name': 'londonnpc', 'name': 'london national park city*', 'id': '2241347358'}]",['https://twickenham.nub.news/n/planners-back-felling-of-much-loved-trees-despite-pleas-from-residents-and-evidence-of-bat-colony'],[],1,4,1,[],[],https://twitter.com/Melindola/status/1476241569959358472,False,,0,,,,,,,,[],,,,
1476236677521756161,1476236677521756161,2021-12-29 09:00:25 PST,2021-12-29,09:00:25,-0700,1441172287286235147,ontheflypest,On The Fly Pest Solutions,,"What a sight! Laying here is a big brown bat. This bat was assisted back to safety by our technician, but we want to remind everyone to NOT attempt to assist grounded bats on your own. Our wildlife techs are here to help, so don't hesitate to give us a call at 410-982-5050!  https://t.co/4FurdXfBVN",en,[],[],[],0,0,0,[],[],https://twitter.com/OnTheFlyPest/status/1476236677521756161,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1476236655648555012/pu/img/pKNgRDWGG-5pzHtU.jpg,,,,,,,[],,,,
1476226961106214918,1476226961106214918,2021-12-29 08:21:49 PST,2021-12-29,08:21:49,-0700,4849821129,daera_ni,DAERA,,"Did you know that the #carrierbaglevy money stays within Northern Ireland?  It is used for environmental projects, from bats to butterflies, from wildlife to woodlands, from bugs to birds, our environment is cleaner and greener thanks to the levy.  #Dontpaytothrowitaway  https://t.co/VI8MjzZFiz",en,[],[],['https://pbs.twimg.com/media/FHybPu4WYAYrpQ6.jpg'],1,2,1,"['carrierbaglevy', 'dontpaytothrowitaway']",[],https://twitter.com/daera_ni/status/1476226961106214918,False,,1,https://pbs.twimg.com/media/FHybPu4WYAYrpQ6.jpg,,,,,,,[],,,,
1476136930471550976,1476136930471550976,2021-12-29 02:24:04 PST,2021-12-29,02:24:04,-0700,866961816,mikecainetv,Mike Caine,,"One of the massive perks of my job is the amount of wildlife and nature I come across - sadly not all documented!  Over my career, I have filmed Leather Back Turtles in the Caribbean, Bears in the USA and been chased by a train while filming vampire bats in Costa Rica  https://t.co/sEmLFfOq7a",en,[],[],"['https://pbs.twimg.com/media/FHxKtuqXMAIe22o.jpg', 'https://pbs.twimg.com/media/FHxKtu-X0AMHBCu.jpg', 'https://pbs.twimg.com/media/FHxKtu6WUAITT7R.jpg', 'https://pbs.twimg.com/media/FHxKtuqXsAQMfl0.jpg']",0,0,1,[],[],https://twitter.com/mikecainetv/status/1476136930471550976,False,,1,https://pbs.twimg.com/media/FHxKtuqXMAIe22o.jpg,,,,,,,[],,,,
1476114783829176323,1476114783829176323,2021-12-29 00:56:04 PST,2021-12-29,00:56:04,-0700,237239878,neneparkpboro,NeneParkPboro,,"#NeneParkSparkles - celebrating the wide range of wildlife species recorded in the Park in 2021 by rangers, volunteers and visitors!  🦋25 butterflies 🐝8 bees 🐉18 dragonflies 🌸137 wildflowers 🎋20 grasses 🌱8 sedges 🍄40 fungi 🦇5 bats 🦎4 reptiles and amphibians 🐭9 mammals  https://t.co/ToDwzrydtG",en,[],[],"['https://pbs.twimg.com/media/FHw2kmMXEAI04ZB.jpg', 'https://pbs.twimg.com/media/FHw2kmEXMAADmG2.jpg', 'https://pbs.twimg.com/media/FHw2kmEXMAMoGMD.jpg', 'https://pbs.twimg.com/media/FHw2kmDX0AQS8xR.jpg']",0,3,11,['neneparksparkles'],[],https://twitter.com/NeneParkPboro/status/1476114783829176323,False,,1,https://pbs.twimg.com/media/FHw2kmMXEAI04ZB.jpg,,,,,,,[],,,,
1476100436885131267,1476100436885131267,2021-12-28 23:59:03 PST,2021-12-28,23:59:03,-0700,1373136514834649089,thepumilo,Pumilo,,Madison Wildlife Control: Would Bats Make Good Pets?  https://t.co/daEP36uq4X,en,[],['http://pumilo.com/madison-wildlife-control-would-bats-make-good-pets/'],[],0,0,0,[],[],https://twitter.com/ThePumilo/status/1476100436885131267,False,,0,,,,,,,,[],,,,
1476075237569699847,1468063510504562694,2021-12-28 22:18:55 PST,2021-12-28,22:18:55,-0700,885159090313449473,rphutch1975,Has an AXE to grind.💙💛,,Two bats and a spider adds some wildlife to the calender...  https://t.co/QbXhYTGbYt,en,[],[],"['https://pbs.twimg.com/media/FHwSlolWUBcMovc.jpg', 'https://pbs.twimg.com/media/FHwSmIFX0AEwwS9.jpg', 'https://pbs.twimg.com/media/FHwSmf0XsAQ7_t7.jpg']",1,1,8,[],[],https://twitter.com/RPHutch1975/status/1476075237569699847,False,,1,https://pbs.twimg.com/media/FHwSlolWUBcMovc.jpg,,,,,,,[],,,,
1475968500967612420,1475830994024517636,2021-12-28 15:14:47 PST,2021-12-28,15:14:47,-0700,348198509,memphistigerjeb,Jeb Hill,,@TOM_III_Guy plus the wildlife encounters 1) stock yards Ft Worth (18 SMU) 2) one million bats coming out of Carlsbad Cavern (10 UTEP) 3) Seagull attack (14 Miami Beach Bowl) 4) Iguanas falling from trees (16 Boca Raton Bowl)  https://t.co/fRbjoFystH,en,[],[],"['https://pbs.twimg.com/media/FHuvQB3WQAgnk4W.jpg', 'https://pbs.twimg.com/media/FHuvYjGXIAc2R_9.jpg', 'https://pbs.twimg.com/media/FHuvdvVXEAcM11-.jpg', 'https://pbs.twimg.com/media/FHuxNIuWQAEhENl.jpg']",0,0,2,[],[],https://twitter.com/memphistigerjeb/status/1475968500967612420,False,,1,https://pbs.twimg.com/media/FHuvQB3WQAgnk4W.jpg,,,,,,,"[{'screen_name': 'TOM_III_Guy', 'name': 'Scott Forman', 'id': '211306449'}]",,,,
1475968497922547721,1475968497922547721,2021-12-28 15:14:46 PST,2021-12-28,15:14:46,-0700,1054888432265240577,dbvervet,Dr. Missy,,Family of bats! Trip is complete. #costarica #bats #wildlife #nature  https://t.co/583gR6liGf,en,[],[],['https://pbs.twimg.com/media/FHuxg28WUAQGolK.jpg'],1,0,12,"['costarica', 'bats', 'wildlife', 'nature']",[],https://twitter.com/DBVervet/status/1475968497922547721,False,,1,https://pbs.twimg.com/media/FHuxg28WUAQGolK.jpg,,,,,,,[],,,,
1475891895566057478,1475547535389437967,2021-12-28 10:10:23 PST,2021-12-28,10:10:23,-0700,1137078494,no1gillygolfer,GG,,"@petertowns5 @shatherley2 @Dam_outsider I cannot support an organisation whose head kills a fox with a bat because it was in his garden looking for food, that is what our wild life does.",en,[],[],[],1,0,0,[],[],https://twitter.com/No1Gillygolfer/status/1475891895566057478,False,,0,,,,,,,,"[{'screen_name': 'petertowns5', 'name': 'Peter Towns', 'id': '1059001339081039880'}, {'screen_name': 'shatherley2', 'name': 'sheryl hatherley💙NHS.#ScrapNHSBill. #JohnsonOut', 'id': '4764998954'}, {'screen_name': 'Dam_outsider', 'name': 'outsider', 'id': '1466864563496882187'}]",,,,
1475815317670703110,1475705896659423234,2021-12-28 05:06:05 PST,2021-12-28,05:06:05,-0700,252405169,sureshbenjamin,Suresh P. Benjamin,,"@Lanka_Wildlife @NifS They lived their lives. Most made it past 80... Hopefully, I will bat longer; lots of new species to describe!",en,[],[],[],0,0,0,[],[],https://twitter.com/sureshbenjamin/status/1475815317670703110,False,,0,,,,,,,,"[{'screen_name': 'Lanka_Wildlife', 'name': 'NaturalHistory_SL', 'id': '781133087820378112'}, {'screen_name': 'NifS', 'name': 'Jennifer-Anne Scott', 'id': '24194932'}]",,,,
1475771067834810374,1475771067834810374,2021-12-28 02:10:15 PST,2021-12-28,02:10:15,-0700,3538889115,danidarkskies,Dani Robertson,,"🦇bats are amazing 💙 lucky enough to have pipistrelles living in my roof. If you HAVE to use light in your garden, consider your bats. Keep light low to the ground and a warm temperature and consider creating ‘dark corridors’ for nocturnal wildlife 💙",en,[],[],[],2,11,34,[],[],https://twitter.com/DaniDarkSkies/status/1475771067834810374,False,https://twitter.com/_BCT_/status/1474379835732639744,0,,,,,,,,[],,,,
1475730837987463170,1475730666838843395,2021-12-27 23:30:24 PST,2021-12-27,23:30:24,-0700,1414020179617476609,mnl48rianna,MNL48 Rianna,,coach angel bat naman ganto yung bidyo sayang lang pinamasahe ko sa parks and wildlife!!!!,tl,[],[],[],0,0,0,[],[],https://twitter.com/mnl48rianna/status/1475730837987463170,False,,0,,,,,,,,[],,,,
1475696603680092161,1475696603680092161,2021-12-27 21:14:22 PST,2021-12-27,21:14:22,-0700,1853625366,consactiontrust,Conservation Action,,The report published in 2020 investigates the fundamental problems which are systemic in nature and relate to overarching policy issues with regards to the illegal wildlife trade between South Africa and China.@BAT_S_A @emsfoundationsa  @BarbaraCreecy_   https://t.co/XvRqYOJhkZ,en,"[{'screen_name': 'bat_s_a', 'name': 'ban animal trading', 'id': '2231949793'}, {'screen_name': 'emsfoundationsa', 'name': 'ems foundation', 'id': '921066162632478720'}, {'screen_name': 'barbaracreecy_', 'name': 'minister of environment, forestry & fisheries 🇿🇦', 'id': '3037768832'}]",['https://conservationaction.co.za/resources/reports/an-inadequate-and-disappointing-official-response-to-the-breaking-point-report/'],[],0,1,1,[],[],https://twitter.com/ConsActionTrust/status/1475696603680092161,False,,0,,,,,,,,[],,,,
1475557175338704910,1475557175338704910,2021-12-27 12:00:19 PST,2021-12-27,12:00:19,-0700,18651671,bornfreeusa,Born Free USA,,"#SocialMedia drives demand for wild #animals as pets and for #wildlife products as fashion accessories. Now, a new Internet trend – #bat taxidermy – is leading to bat #poaching, including of species that are already threatened and endangered.  https://t.co/cQNUb8pXvk",en,[],['http://ow.ly/uSqT50HjslI'],[],0,5,4,"['socialmedia', 'animals', 'wildlife', 'bat', 'poaching']",[],https://twitter.com/BornFreeUSA/status/1475557175338704910,False,,0,,,,,,,,[],,,,
1475480876368732170,1475228368048164868,2021-12-27 06:57:08 PST,2021-12-27,06:57:08,-0700,342764197,victoria__finch,Victoria Finch,,@Raindogtaylor @DWStadium That's interesting! It's just a shame it's so close to these wildlife corridors. Bat and moth populations are suffering with so much artificial light amongst others. And it does look horrendous 😅,en,[],[],[],1,0,0,[],[],https://twitter.com/Victoria__Finch/status/1475480876368732170,False,,0,,,,,,,,"[{'screen_name': 'Raindogtaylor', 'name': 'Iain Taylor', 'id': '304019864'}, {'screen_name': 'DWStadium', 'name': 'DW Stadium', 'id': '20137598'}]",,,,
1475471529660104711,1475471529660104711,2021-12-27 06:20:00 PST,2021-12-27,06:20:00,-0700,1304498747267641344,monica_lasky,Monica Lasky,,Strange but true: MALE Dayak fruit bats can actually PRODUCE MILK. It's the only known male mammal to commonly lactate. #MammalMonday #nature #ecology #FunFact #wildlife #animals   https://t.co/LFztuAqtST  https://t.co/eCGhgRUBcj,en,[],['https://www.nature.com/articles/367691a0'],['https://pbs.twimg.com/media/FFtoTA7VQAATjEy.png'],0,2,14,"['mammalmonday', 'nature', 'ecology', 'funfact', 'wildlife', 'animals']",[],https://twitter.com/monica_lasky/status/1475471529660104711,False,,1,https://pbs.twimg.com/media/FFtoTA7VQAATjEy.png,,,,,,,[],,,,
1475451900673748996,1475207747629371392,2021-12-27 05:02:00 PST,2021-12-27,05:02:00,-0700,588846171,eagleresa,Keith Goode,,@Peter_Strachan @hidflect Wildlife workers who rear and rescue bats have to receive a two stage rabies vaccination in order to be able to touch them (risk of a scratch)  - that's it - and undergo a training programme on how to handle them.,en,[],[],[],1,0,1,[],[],https://twitter.com/Eagleresa/status/1475451900673748996,False,,0,,,,,,,,"[{'screen_name': 'Peter_Strachan', 'name': 'Peter Strachan', 'id': '459833106'}, {'screen_name': 'hidflect', 'name': 'hidflect', 'id': '810724337951051776'}]",,,,
1475418226737790978,1475413649644785668,2021-12-27 02:48:11 PST,2021-12-27,02:48:11,-0700,1393993579614412808,jenniferlachap6,ChickenWitch,,@Rainmaker1973 My DIL found a bat with a broken wing on her postal route.  Son came from work to help and it’s off to wildlife centre for rehab!,en,[],[],[],1,0,3,[],[],https://twitter.com/JenniferLaChap6/status/1475418226737790978,False,,0,,,,,,,,"[{'screen_name': 'Rainmaker1973', 'name': 'Massimo', 'id': '177101260'}]",,,,
1475417921761513475,1475417921761513475,2021-12-27 02:46:59 PST,2021-12-27,02:46:59,-0700,112684779,daveatherton20,David Atherton,,"Wind farms are so green aren't they @kateneeeedham?  ""The US Fish &amp; Wildlife Service estimates that between 140,000-500,000 bird deaths occur at wind farms each year. Mass bat mortality, some studies pinning fatalities at 888,000 bats a year."" @TradBrit   https://t.co/5Yd8TyvNsV  https://t.co/4GJq0qy9Uy",en,"[{'screen_name': 'kateneeeedham', 'name': 'kate needham🍃💚🍃#fbpe #fbppr', 'id': '509144812'}, {'screen_name': 'tradbrit', 'name': 'exit the echr', 'id': '1299050665046614018'}]",['https://www.evwind.es/2020/10/01/the-realities-of-bird-and-bat-deaths-by-wind-turbines/77477'],['https://pbs.twimg.com/media/FHm8v0TXEAAUV7_.jpg'],15,71,88,[],[],https://twitter.com/DaveAtherton20/status/1475417921761513475,False,,1,https://pbs.twimg.com/media/FHm8v0TXEAAUV7_.jpg,,,,,,,[],,,,
1475267843109310474,1475267843109310474,2021-12-26 16:50:37 PST,2021-12-26,16:50:37,-0700,608845423,haydi_liz,Hayden Elizabeth,,"Andres got me a giant flying fox plush for Christmas, which are the type of bats I work with on the trails, and made a donation to the World Wildlife Fund in my name. His name is Poof and I need everyone to know about him 💖🦇  https://t.co/2iWrkcGkUp",en,[],[],"['https://pbs.twimg.com/media/FHk0RrrXoAUZyub.jpg', 'https://pbs.twimg.com/media/FHk0RrpXsAQMcTm.jpg', 'https://pbs.twimg.com/media/FHk0RrpXoAQOa9i.jpg']",1,0,11,[],[],https://twitter.com/haydi_liz/status/1475267843109310474,False,,1,https://pbs.twimg.com/media/FHk0RrrXoAUZyub.jpg,,,,,,,[],,,,
1475156240032485379,1210578682043076609,2021-12-26 09:27:09 PST,2021-12-26,09:27:09,-0700,1101248762,auntyfashitz,Curmudgeopath,,"@dg_davies @SulkyMcSulkFace With a baseball bat?  I've chased away large dogs, raptors, coyotes, and raccoons to guard animals - sometimes brandishing a club of some kind. But it never felt necessary to savagely bludgeon a small animal to death  I lost pets to wildlife, and didn't go on rampages as a result",en,[],[],[],0,0,0,[],[],https://twitter.com/AuntyFashitz/status/1475156240032485379,False,,0,,,,,,,,"[{'screen_name': 'dg_davies', 'name': 'David Davies', 'id': '2229799817'}, {'screen_name': 'SulkyMcSulkFace', 'name': 'Coral 🇺🇦', 'id': '47722487'}]",,,,
1475124692872843267,1475124692872843267,2021-12-26 07:21:47 PST,2021-12-26,07:21:47,-0700,1255008942,heatonmoorpark,Heaton Moor Park,,Mouse-eared bats in the park:  we keep hoping.......#bats #mammals #wildlife #TwitterNatureCommunity,en,[],[],[],0,0,2,"['bats', 'mammals', 'wildlife', 'twitternaturecommunity']",[],https://twitter.com/heatonmoorpark/status/1475124692872843267,False,https://twitter.com/MathewsFiona/status/1473934736531804161,0,,,,,,,,[],,,,
1475066149163474951,1475066149163474951,2021-12-26 03:29:10 PST,2021-12-26,03:29:10,-0700,16534226,notchrisgraham1,NotChrisGraham,,"Does building wind farms off-shore help protect birds, bats, other wildlife?  https://t.co/5rTzWfQCIM",en,[],['https://augustafreepress.com/does-building-wind-farms-off-shore-help-protect-birds-bats-other-wildlife/'],[],0,0,0,[],[],https://twitter.com/NotChrisGraham1/status/1475066149163474951,False,,0,,,,,,,,[],,,,
1475029538040164354,1475029538040164354,2021-12-26 01:03:41 PST,2021-12-26,01:03:41,-0700,1308371475360026624,michael90951949,Michael Walker,,"Monkton Park Site: Work with Biological Records Centre and Wiltshire Wildlife to monitor development of fauna and flora  This includes records of bird, bat, butterfly etc, using a ‘bio-blitz’ technique of analysing species diversity and numbers on a periodic basis.",en,[],[],[],0,0,1,[],[],https://twitter.com/Michael90951949/status/1475029538040164354,False,,0,,,,,,,,[],,,,
1474998970082594817,1474792947388399624,2021-12-25 23:02:13 PST,2021-12-25,23:02:13,-0700,936103947491729408,henri_mourant,Henri Mourant 🇺🇦🌱,,@GabeShepperd @costa11235 @BeijingPalmer It took years to find the virus in bats. The intermediate animal was a different story. But like I've explained that situation was very different then the situation in this case (the wildlife farms were all shut down before testing and the wild animal vendors in markets fled).  https://t.co/Z79gDpILM3,en,[],[],['https://pbs.twimg.com/media/FHg_vz2XsAAeLB1.jpg'],2,0,0,[],[],https://twitter.com/henri_mourant/status/1474998970082594817,False,,1,https://pbs.twimg.com/media/FHg_vz2XsAAeLB1.jpg,,,,,,,"[{'screen_name': 'GabeShepperd', 'name': 'Gabriel Shepperd', 'id': '2835005450'}, {'screen_name': 'costa11235', 'name': 'Costa', 'id': '4190400286'}, {'screen_name': 'BeijingPalmer', 'name': 'James Palmer', 'id': '1254412448'}]",,,,
1474938597560266753,1474792947388399624,2021-12-25 19:02:19 PST,2021-12-25,19:02:19,-0700,936103947491729408,henri_mourant,Henri Mourant 🇺🇦🌱,,@GabeShepperd @costa11235 @BeijingPalmer A likely scenario is that it originated in bats that that passed it to say raccoon dogs in a rural wildlife farm and those animals were shipped into the market. The fact that they haven't found the virus in bats yet isn't surprising since it takes years to find these things.,en,[],[],[],2,0,0,[],[],https://twitter.com/henri_mourant/status/1474938597560266753,False,,0,,,,,,,,"[{'screen_name': 'GabeShepperd', 'name': 'Gabriel Shepperd', 'id': '2835005450'}, {'screen_name': 'costa11235', 'name': 'Costa', 'id': '4190400286'}, {'screen_name': 'BeijingPalmer', 'name': 'James Palmer', 'id': '1254412448'}]",,,,
1474893974225760260,1474893974225760260,2021-12-25 16:05:00 PST,2021-12-25,16:05:00,-0700,155385137,crytzerfry,Melissa Crytzer Fry,,Share your #wildlife Christmas ornaments! Meep meep; that bird with a dingle-bobber; bat! #roadrunner #quail #bat  https://t.co/Vo9ouhs7NQ,en,[],[],"['https://pbs.twimg.com/media/FHfSaw6VUAc2fPH.jpg', 'https://pbs.twimg.com/media/FHfSaw_UYAUiM6f.jpg', 'https://pbs.twimg.com/media/FHfSaxCVEAYXMit.jpg']",1,1,42,"['wildlife', 'roadrunner', 'quail', 'bat']",[],https://twitter.com/CrytzerFry/status/1474893974225760260,False,,1,https://pbs.twimg.com/media/FHfSaw6VUAc2fPH.jpg,,,,,,,[],,,,
1474862567126450183,1474862567126450183,2021-12-25 14:00:12 PST,2021-12-25,14:00:12,-0700,4261010540,arroyofoothills,Arroyos & Foothills Conservancy,,"12th day of conservation... 12 monarchs flying, 11 bobcats hunting, 10 interns working, 9 mule deer grinning, 800 milkweeds planted, 7 bears-a-swimming, 6 mountain lions, 5 wildlife cameras, 4 buzzing bees, 3 spotted skunks, 2 swooping bats, and a gray fox sleeping in a tree.  https://t.co/lEoyeRdRtG",en,[],[],[],0,2,4,[],[],https://twitter.com/arroyofoothills/status/1474862567126450183,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1474862527892832256/pu/img/GTWFMTv8HMNSJRDB.jpg,,,,,,,[],,,,
1474817051185328129,1474815846518165509,2021-12-25 10:59:20 PST,2021-12-25,10:59:20,-0700,908413451898322944,jhanzaib_s,Jhanzaib,,@i_bot404 @WohiAmna Ap ku perayshan howtay hain? Wildlife protection &amp; saving the environment is PM’s passion. Unki her bat pay keeray nikalna zarori tou nahe. Apko nahe lagta apki taraf say her bat pay keray nikalna thora zeda ho raha?,en,[],[],[],2,0,1,[],[],https://twitter.com/Jhanzaib_S/status/1474817051185328129,False,,0,,,,,,,,"[{'screen_name': 'i_bot404', 'name': 'Block_Diversity v.8 ™️', 'id': '1320114702077349894'}, {'screen_name': 'WohiAmna', 'name': 'Amna', 'id': '618084455'}]",,,,
1474577286489858048,1474185684852539392,2021-12-24 19:06:36 PST,2021-12-24,19:06:36,-0700,825544707111530498,imirenec,IamIrene,,"@ArturioEmerys @ArizonaCrusader My tree is decorated with a wildlife theme. Owls, other birds, acorns, pine cones, fox, squirrel, even a bat.",en,[],[],[],0,0,1,[],[],https://twitter.com/ImIreneC/status/1474577286489858048,False,,0,,,,,,,,"[{'screen_name': 'ArturioEmerys', 'name': 'Arturio Emerys', 'id': '2414522948'}, {'screen_name': 'ArizonaCrusader', 'name': 'Arizona Crusader', 'id': '1441568135547523074'}]",,,,
1474571125090709504,1474571125090709504,2021-12-24 18:42:07 PST,2021-12-24,18:42:07,-0700,8071902,zaibatsu,Reg Saddler,,"I’ve never seen a bat this big before. Check out this monstrosity lurking in the jungles of the Philippines🦇 (On closer inspection it may be animatronic, what do you think?)  🎥 By unknown: dm credit/removal  #nature #wildlife  https://t.co/2TFsJmpFO4",en,[],[],[],6,6,21,"['nature', 'wildlife']",[],https://twitter.com/zaibatsu/status/1474571125090709504,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1474571104303955972/pu/img/McXYCIRLTOpo6EsR.jpg,,,,,,,[],,,,
1474565272166035459,1473819236061663240,2021-12-24 18:18:51 PST,2021-12-24,18:18:51,-0700,1219849705519079424,pastafazoool,ArizonaForBiden,,"@mama_c6 Oh wow. I do have a couple ring doorbells. Good idea. I once used my ring camera before it was installed to track the flight of a bat that was in my house, from a “safe” space. I thought it might be a wildlife cam.",en,[],[],[],0,0,0,[],[],https://twitter.com/PastaFazoool/status/1474565272166035459,False,,0,,,,,,,,[],,,,
1474553013301760005,1441816289601736709,2021-12-24 17:30:08 PST,2021-12-24,17:30:08,-0700,1317984259,_everythingism,everythingism,,"@XiVariant @radical_libere @gtuckerkellogg @stuartjdneil @mrandersoninneo @MJnanostretch @pathogenetics @EtaitLife @past_is_future @Rossana38510044 @Ayjchan @Tantalite @DaveAtkinsonMD @ydeigin @Daoyu15 @shingheizhan Well you definitely don’t know if that’s the case. 20,000 wildlife farms were shut down after the outbreak as the article I posted above mentioned, many in rural regions near bat habitats.",en,[],[],[],0,0,0,[],[],https://twitter.com/_everythingism/status/1474553013301760005,False,,0,,,,,,,,"[{'screen_name': 'radical_libere', 'name': 'Jeff', 'id': '63840724'}, {'screen_name': 'gtuckerkellogg', 'name': 'Greg Tucker-Kellogg', 'id': '13144942'}, {'screen_name': 'stuartjdneil', 'name': 'Stuart Neil', 'id': '862431716337758208'}, {'screen_name': 'mrandersoninneo', 'name': 'Mr Anderson', 'id': '216722460'}, {'screen_name': 'MJnanostretch', 'name': 'MJ Allen', 'id': '1429876127477211147'}, {'screen_name': 'pathogenetics', 'name': 'Sherlock G.Nomes Ph.U.', 'id': '753299831913709568'}, {'screen_name': 'EtaitLife', 'name': 'Il était une fois la life', 'id': '1336028985847898112'}, {'screen_name': 'past_is_future', 'name': 'Peter Jacobs, PhD', 'id': '3904320391'}, {'screen_name': 'Rossana38510044', 'name': 'Rossana Segreto', 'id': '1265205387537584129'}, {'screen_name': 'Ayjchan', 'name': 'Alina Chan', 'id': '431762931'}, {'screen_name': 'Tantalite', 'name': 'Jérémy André Florès', 'id': '795981152'}, {'screen_name': 'DaveAtkinsonMD', 'name': 'Dave Atkinson', 'id': '1431372127593275393'}, {'screen_name': 'ydeigin', 'name': 'Yuri Deigin', 'id': '212102442'}, {'screen_name': 'Daoyu15', 'name': 'Daoyu', 'id': '1257153046565421056'}, {'screen_name': 'shingheizhan', 'name': 'Shing Hei Zhan', 'id': '837549938724634624'}]",,,,
1474500285926187008,1474500285926187008,2021-12-24 14:00:37 PST,2021-12-24,14:00:37,-0700,4261010540,arroyofoothills,Arroyos & Foothills Conservancy,,"On the 11th day of conservation, I saw from AFC... 11 bobcats hunting, 10 interns working, 9 mule deer grinning, 800 milkweeds planted, 7 bears-a-swimming, 6 mountain lions, 5 wildlife cameras, 4 buzzing bees, 3 spotted skunks, 2 swooping bats, and a gray fox sleeping in a tree!  https://t.co/etLTBbSGvH",en,[],[],[],0,1,3,[],[],https://twitter.com/arroyofoothills/status/1474500285926187008,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1474500274492514304/pu/img/_IWnlE0JBB6HPz2O.jpg,,,,,,,[],,,,
1474475873088815110,1474475873088815110,2021-12-24 12:23:37 PST,2021-12-24,12:23:37,-0700,238881603,tjhicko,Terry McGinnis,,Mexico’s wildlife is crazy! They have bats that can travel over 100mph,en,[],[],[],0,0,0,[],[],https://twitter.com/tjhickO/status/1474475873088815110,False,,0,,,,,,,,[],,,,
1474471422047182856,1474471422047182856,2021-12-24 12:05:56 PST,2021-12-24,12:05:56,-0700,517930471,wildlifeacoust,Wildlife Acoustics,,Happy holidays from Wildlife Acoustics and this adorable bat! 🎄🦇🥰  (This artibeus watsoni was captured and released in Belize by Gord Parker as a part of his Master's thesis project.)  https://t.co/xO1VXZIyYr,en,[],[],[],0,0,9,[],[],https://twitter.com/WildlifeAcoust/status/1474471422047182856,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1474470557492068362/pu/img/7Nb9b1bg2cWMbHoa.jpg,,,,,,,[],,,,
1474464208775434240,1474436695684784133,2021-12-24 11:37:16 PST,2021-12-24,11:37:16,-0700,737701283860217856,alanmfrost1,Alan m frost 🇺🇦,,"@lizardschwartz Big hugs 🤗 from me and Totoro. Love see the Bats, Rabbit, Lizard 🦎 and all the wildlife you love. Have a wonderful Merry Christmas Amy x  https://t.co/dzjZRbUjfD",en,[],[],['https://pbs.twimg.com/media/FHZZYXGWYAI-vTp.jpg'],0,0,2,[],[],https://twitter.com/Alanmfrost1/status/1474464208775434240,False,,1,https://pbs.twimg.com/media/FHZZYXGWYAI-vTp.jpg,,,,,,,"[{'screen_name': 'lizardschwartz', 'name': 'Amy W Schwartz', 'id': '283185031'}]",,,,
